mol_id,individual_id,lead_smiles,smiles,qed,sim,sa,logp,mw,is_valid,source
13,15,COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1,COc1cc(C(=O)NC2=CCCC=C2Oc2ccccc2)on1,0.918247,0.62963,2.7975,3.0536,312.32,True,final_batch
37,34,C[C@@H]1[C@@H](C)CCC[C@@]1([NH3+])[C@@H]1CCOC2(CCCC2)C1,CCc1c(OC)cc(CC23CC2(C)OCCC(C)N3)c(C)c1C,0.917952,0.157143,4.3662,3.7165,317.47,True,final_batch
41,41,COCCOc1ccc(NC(=O)N2C[C@@H](CO)CC[C@@H]2C)cc1F,CCOc1ccc(NC(=O)N2CC(CF)CC[C@@H]2C)cc1F,0.917878,0.683333,3.0737,3.8263,312.36,True,final_batch
41,6,COCCOc1ccc(NC(=O)N2C[C@@H](CO)CC[C@@H]2C)cc1F,CCOc1ccc(NC(=O)N2CC(CF)CC[C@H]2C)cc1F,0.917878,0.683333,3.0737,3.8263,312.36,True,final_batch
42,99,CCOc1ccc(CN2CC[NH2+][C@H](C(=O)[O-])C2)c(OCC)c1C,COc1c(CNC(=O)C2CCN(C)CC2)ccnc1C(F)(F)F,0.917633,0.21519,2.4388,2.067,331.34,True,final_batch
42,17,CCOc1ccc(CN2CC[NH2+][C@H](C(=O)[O-])C2)c(OCC)c1C,COc1c(CNC(=O)C2CCN(C)C2C)ccnc1C(F)(F)F,0.917615,0.222222,3.567,2.0654,331.34,True,final_batch
22,35,CCCc1ccc(C(=O)N[C@@H](C)c2cccc(S(=O)(=O)NC)c2)cc1,CCCC(C)N(C)C(=O)C1Cc2ccc(Cl)cc2N1,0.917531,0.175676,3.2215,3.3236,280.8,True,final_batch
18,46,CCC[C@@H]1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,CC1OCN(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,0.916978,0.540984,2.7085,2.6222,326.35,True,final_batch
8,31,CN(Cc1ccncc1)C(=O)c1ccc(I)cc1,Cc1ccc(C(=O)N(C)Cc2ccncc2)c(O)c1,0.916852,0.511111,1.9493,2.3678,256.31,True,final_batch
16,7,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,N#Cc1cccc(N2CCCc3c(Cl)ccc(O)c32)c1C[NH],0.916801,0.465517,2.9849,3.7845,312.78,True,final_batch
24,13,O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl,O=C(COc1ncnc2ccc(Br)cc12)NC1=C(Cl)C1,0.916781,0.698113,2.5926,2.7414,354.59,True,final_batch
7,62,Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1,Cc1ccn2c(=O)c(C(=O)NC3CC[C](C(F)CF)[N-]3)cnc2c1F,0.916389,0.313253,4.6016,2.205,352.32,True,final_batch
26,99,N#CCCCCNC(=O)N[C@@H](c1ccccc1F)C1CCCC1,CCC1CCCCSC(c2ccncc2C([NH2+])C2CC2)=C1C#N,0.916099,0.2,4.3204,3.7384,327.5,True,final_batch
45,40,C[C@@H]1CN(S(=O)(=O)CC[NH2+]Cc2ccc(C(C)(C)C)cc2)C[C@H](C)O1,CC(c1ccc(C(C)(C)C)cc1)S(=O)(=O)N1CCC[NH2+][C@@H](C)C1,0.916022,0.3125,4.1327,2.0325,339.53,True,final_batch
21,33,CS(=O)(=O)[C@H]1O[C@H]1c1ccc(Cl)cc1Cl,CCNc1cc(Cl)ccc1[C@H]1[CH][C@@H]1S(C)(=O)=O,0.915992,0.382979,3.7229,2.4865,272.78,True,final_batch
24,54,O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl,O=C(COc1ncnc2ccc(Cl)cc12)NC1=CCCC=C1Cl,0.915551,0.508197,2.836,3.5786,350.21,True,final_batch
48,45,COc1ccccc1/C=C/C[NH+]1CCN(CCO)CC1,COc1ccc(CN2CC[NH+]3CCC4CC=CC=C4C3C2)cc1C,0.91513,0.236842,4.611,1.9789,325.48,True,final_batch
16,60,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,N#Cc1cc#ccc1CNN1CCCc2c(Cl)ccc(O)c21,0.914668,0.409836,4.025,2.9751,311.77,True,final_batch
24,84,O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl,CC(=CCl)NC(=O)COc1ncnc2ccc(Br)cc12,0.914506,0.596491,2.7337,2.9874,356.61,True,final_batch
12,51,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,C1=C(n2cccn2)NCN(CCCC2OCOc3cccc2c3)C1,0.914456,0.301205,4.6676,2.4322,326.4,True,final_batch
9,11,COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1,CC(=C1CCCCCOC1)c1ccc(=O)n(CC(=O)NC2CC2)n1,0.914212,0.410959,2.8298,1.886,331.42,True,final_batch
16,94,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,N#Cc1ccccc1CCN1NCCc2c(Cl)ccc(O)c21,0.914192,0.292308,2.9136,3.0271,313.79,True,final_batch
12,11,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,c1cc2cc(c1)C(CCCN1CCC(n3cccn3)NC1)OCO2,0.913918,0.282353,4.913,2.5225,328.42,True,final_batch
34,66,CCOC[C@H]1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1,CCOC1[CH]CC[NH+](CC=C2C=C2c2nc3ccccc3s2)C1,0.913813,0.381579,4.8674,2.5177,326.47,True,final_batch
36,22,Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1,Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1C=CCF,0.913667,0.64,2.6685,3.7545,308.35,True,final_batch
1,23,C[C@@H](C(=O)C1=c2ccccc2=[NH+]C1)[NH+]1CCC[C@@H]1[C@@H]1CC=CS1,CCN(CC1CCCC1C)C(=O)c1cccc(Cl)c1O,0.913661,0.158537,3.0766,3.9439,295.81,True,final_batch
13,90,COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1,COc1cc(C(=O)Nc2ccccc2OC2=CCCC=C2)on1,0.913658,0.672727,2.7299,3.5482,312.33,True,final_batch
6,0,Cc1cc(CNC(=O)Nc2cc(-c3ccccc3)on2)no1,Cc1cc(CNC(=O)N2OC3=CC2C=CC=CC=C3)ns1,0.913597,0.222222,5.5796,2.843,301.37,True,final_batch
34,49,CCOC[C@H]1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1,CCOC[C@H]1CC[NH+](C2C=CC=C2c2nc3ccccc3s2)C1,0.913501,0.560606,4.6616,2.5594,327.47,True,final_batch
25,75,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C2=CC=CCC=C2C=C[C][C@H]1C1CC[NH+](Cc2ccccn2)CC1,0.913476,0.352941,5.1498,2.5256,345.47,True,final_batch
7,92,Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1,Cc1ccn2c(=O)c(C(=O)NC3=NCC(C(C)(C)F)=C3)cnc2c1,0.913471,0.560606,3.2122,1.8193,328.35,True,final_batch
12,64,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,[CH]1CN(CCCC2OCOc3cccc2c3)CNC1n1cccn1,0.913386,0.267442,5.1826,2.3367,327.41,True,final_batch
7,34,Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1,Cc1ccn2c(=O)c(C(=O)NC3CC=C(C(F)(F)F)[N-]3)cnc2c1,0.913181,0.575758,4.0219,2.2824,337.28,True,final_batch
25,70,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C2=CC=[C]CC=C2C=C[CH][C@H]1C1CC[NH+](Cc2ccccn2)CC1,0.913129,0.341176,5.3496,2.4518,345.47,True,final_batch
13,50,COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1,COc1cc(C(=O)Nc2ccccc2CC2=CCCC=C2)on1,0.913082,0.52459,2.7225,3.7544,310.35,True,final_batch
25,28,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C2=CC=[C]CC=C2C=CC[C@H]1C1CC[NH+](Cc2ccccn2)CC1,0.912992,0.425,5.1059,2.6376,346.47,True,final_batch
12,9,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,C=C1C=CC=CC1CCCN1NCCCn2ccc1n2,0.912867,0.147727,5.3794,2.6764,270.38,True,final_batch
16,50,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,N#Cc1ccccc1C[N+]N1NCCc2c(Cl)ccc(O)c21,0.912853,0.287879,3.3843,2.504,313.77,True,final_batch
25,99,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C2=CC[C]CC=C2C=C[CH][C@H]1C1CC[NH+](Cc2ccccn2)CC1,0.912762,0.365854,5.3495,2.5638,346.47,True,final_batch
43,71,CN(C[C@@H]1CC[NH+](C)C1)C(=O)NCc1ccnc(OCC(F)F)c1,CC1CC2=C1CN2C(=O)NCc1ccnc2c1CC(F)CC2,0.912653,0.213483,4.2101,2.7275,301.37,True,final_batch
33,19,CC[NH+]1CCC2(CC1)OC[C@H](C(=O)[O-])N2C(=O)c1ccc(F)cc1,CC[NH+]1CCC2(CC1)OC[C@H](C(C)C)N2C(=O)c1ccc(F)cc1,0.912564,0.709091,4.5302,1.7176,335.44,True,final_batch
16,44,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,N#CC1=CCCC(N2CCCc3c(Cl)cccc32)=C1C[NH2+],0.912462,0.349206,3.5682,2.6182,299.81,True,final_batch
1,47,C[C@@H](C(=O)C1=c2ccccc2=[NH+]C1)[NH+]1CCC[C@@H]1[C@@H]1CC=CS1,CCC[C@H]1C2[NH+]=c3cc2ccc3=CC(=O)[C@H](C)[C@@H]1[C@@H]1CC=CS1,0.912414,0.240964,6.7643,1.4925,326.49,True,final_batch
25,53,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C2=CC=CCC=C2C=CC[C@H]1C1CC[NH+](Cc2ccccn2)CC1,0.912337,0.43038,4.6196,2.8344,347.48,True,final_batch
25,45,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C2=CC[C]CC=C2C=CC[C@H]1C1CC[NH+](Cc2ccccn2)CC1,0.91231,0.454545,5.1059,2.7496,347.48,True,final_batch
16,10,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,N#Cc1ccccc1C[NH+]N1CCCc2c(Cl)ccc(O)c21,0.912264,0.377049,3.3232,2.1343,313.79,True,final_batch
24,12,O=C(COc1ncnc2ccc(Br)cc12)Nc1ccccc1Cl,O=C(COC1=NCCc2ccc(Cl)cc21)Nc1ccccc1Cl,0.912224,0.430769,2.3928,3.9514,349.22,True,final_batch
1,29,C[C@@H](C(=O)C1=c2ccccc2=[NH+]C1)[NH+]1CCC[C@@H]1[C@@H]1CC=CS1,CCC[C@H]1[C][NH+]=c2ccccc2=CC(=O)[C@H](C)[C@@H]1[C@@H]1CC=CS1,0.912057,0.291139,5.8392,1.4766,326.49,True,final_batch
12,44,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,c1cc2cc(c1)OCC1CCOC(Cn3cccn3)CNCCC1C2,0.911822,0.329268,5.0675,2.5192,341.46,True,final_batch
12,13,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,c1cc2cc(c1)OCC1CCO[C@@H](Cn3cccn3)CNCCC1C2,0.911822,0.329268,5.0675,2.5192,341.46,True,final_batch
9,19,COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1,CC(=C1C=CCCCOC1)c1ccc(=O)n(CC(=O)NC2CC2)n1,0.911684,0.4,3.0804,1.662,329.4,True,final_batch
48,91,COc1ccccc1/C=C/C[NH+]1CCN(CCO)CC1,COc1ccccc1/C=C/CN1CCN[C@H](C)OCC1,0.911507,0.409836,3.0668,1.9762,276.38,True,final_batch
32,22,C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,C[C@@H](C1=CC=CCC1O)S(=O)(=O)Cc1cccc(C(F)(F)[18F])c1,0.911292,0.535714,3.6758,3.2559,345.37,True,final_batch
8,4,CN(Cc1ccncc1)C(=O)c1ccc(I)cc1,COc1ccccc1N1C=CCCC2(CC=CC(=O)NC2)CC1,0.911137,0.09589,4.0966,3.2617,312.41,True,final_batch
16,61,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,N#Cc1cc#ccc1CON1NCCc2c(Cl)ccc(O)c21,0.911036,0.279412,4.3706,2.5166,313.74,True,final_batch
39,2,Cc1nc(C(C)C)sc1C(=O)N(Cc1cccs1)[C@H]1CCS(=O)(=O)C1,CC(C)c1nc2c(s1)[C@@H](O)N(CC1=CC=C1)CCS(=O)(=O)C2,0.911003,0.271605,4.1408,1.984,340.47,True,final_batch
33,11,CC[NH+]1CCC2(CC1)OC[C@H](C(=O)[O-])N2C(=O)c1ccc(F)cc1,CC1CCC2(CC[NH+]1)OC[C@H](CCF)N2C(=O)c1ccc(F)cc1,0.910749,0.447761,4.9652,1.6442,338.4,True,final_batch
39,75,Cc1nc(C(C)C)sc1C(=O)N(Cc1cccs1)[C@H]1CCS(=O)(=O)C1,CCN1CCC(N2CCCc3ccc(O)cc3CC2)CC1=O,0.910585,0.111111,2.8425,2.1938,302.42,True,final_batch
5,99,c1ccc(-c2cc(N3C[C@@H]4[C@H](C3)[C@H]3CC[C@@H]4O3)c3ccccc3[nH+]2)cc1,N[C@H]1CC[CH]C[C@H]2N(c3cc(C4=CC=C4)[nH+]c4c3C=CCC4)CN12,0.910548,0.157895,5.5657,2.4919,320.44,True,final_batch
6,43,Cc1cc(CNC(=O)Nc2cc(-c3ccccc3)on2)no1,CC1=CC(CNC(=O)Nc2cc(-c3ccccc3)on2)CN1C,0.910422,0.578947,3.2565,2.9285,312.37,True,final_batch
25,90,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C2=CC=COC=C2C=CC[C@H]1C1[C]C[NH+](Cc2ccccn2)CC1,0.910313,0.348315,5.4916,2.0671,347.44,True,final_batch
1,3,C[C@@H](C(=O)C1=c2ccccc2=[NH+]C1)[NH+]1CCC[C@@H]1[C@@H]1CC=CS1,CCC[C@H]1C[NH+]=c2ccccc2=CC(=O)[C@H](C)[C@@H]1[C@@H]1CC=CS1,0.910186,0.311688,5.6044,1.4378,328.5,True,final_batch
25,44,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,N#CCC1(SCc2ccccn2)C=C[CH]NC2CC=CC=COC21,0.910174,0.195876,5.0394,3.5159,338.46,True,final_batch
6,9,Cc1cc(CNC(=O)Nc2cc(-c3ccccc3)on2)no1,CC1=CC(CNC(=O)Nc2cc(-c3ccccc3)on2)=NC1,0.910093,0.673077,2.8357,2.864,296.33,True,final_batch
9,95,COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1,COc1cccc2c1CC1CC2c2cc1nn(CC(=O)NC1CC1)c2=O,0.91004,0.478873,4.4998,1.7058,351.41,True,final_batch
32,7,C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,C[C@@H](c1ccccc1O)S(=O)c1cccc(C(C)(O)F)c1,0.909936,0.3,3.8244,3.3955,308.37,True,final_batch
43,17,CN(C[C@@H]1CC[NH+](C)C1)C(=O)NCc1ccnc(OCC(F)F)c1,C=C(F)COc1cc(CNC(=O)N2CC3=C2CC3C)ccn1,0.909742,0.35,3.8268,2.7627,303.34,True,final_batch
32,6,C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,C[C@@H](c1ccccc1O)S(=O)(=O)Cc1cccc(C(F)(F)[18F])c1,0.909725,0.755556,2.7318,4.087,343.36,True,final_batch
9,46,COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1,COc1cccc2c1C1(C)CC2c2cc1nn(CC(=O)NC1CC1)c2=O,0.909681,0.452055,4.7249,1.6855,351.41,True,final_batch
43,22,CN(C[C@@H]1CC[NH+](C)C1)C(=O)NCc1ccnc(OCC(F)F)c1,CC(F)COc1cc(CNC(=O)N2CC3=C2CC3C)ccn1,0.909613,0.415584,3.9205,2.6375,305.35,True,final_batch
1,34,C[C@@H](C(=O)C1=c2ccccc2=[NH+]C1)[NH+]1CCC[C@@H]1[C@@H]1CC=CS1,CCC[C@H]1[C]2[NH+]=c3ccccc3=C2C(=O)[C@H](C)[C@@H]1[C@@H]1CC=CS1,0.909556,0.315789,5.2055,1.3536,325.48,True,final_batch
40,4,C[NH+]1CCC(C[NH+](C)C2CCC(c3ccc(O)cc3)CC2)CC1,C[C@H]([N-]C1CC(=O)C1)C1[CH]CC(c2ccc(O)cc2)CC1,0.909521,0.283333,4.5519,3.9739,285.39,True,final_batch
32,50,C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,C[C@@H](c1ccccc1O)S(=O)(=O)Cc1cccc(C(C)([O-])F)c1,0.909494,0.607843,3.438,2.5707,337.39,True,final_batch
25,38,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C(C2=CC[C]=CC=C2)=CC[C@H]1C1CC[NH+](Cc2ccccn2)CC1,0.909451,0.395062,5.1041,2.6376,346.47,True,final_batch
43,24,CN(C[C@@H]1CC[NH+](C)C1)C(=O)NCc1ccnc(OCC(F)F)c1,CC1CC2=C1CN2C(=O)NCc1ccnc(OCC(F)F)c1,0.909193,0.479452,3.6418,2.5446,309.32,True,final_batch
3,24,Cc1ccccc1C[S@](=O)CCCc1ccccc1,CCOC(=O)NS(=O)c1c(C)cccc1Cl,0.909144,0.222222,3.2343,2.4171,261.73,True,final_batch
45,98,C[C@@H]1CN(S(=O)(=O)CC[NH2+]Cc2ccc(C(C)(C)C)cc2)C[C@H](C)O1,CC(C)CC1CC(C)[NH2+]Cc2ccc1n(C)c(=O)oc1c2CC1,0.908844,0.139241,5.7756,2.1866,317.45,True,final_batch
22,48,CCCc1ccc(C(=O)N[C@@H](C)c2cccc(S(=O)(=O)NC)c2)cc1,CCCCN(C)C(=O)C1Cc2ccc(Cl)cc2N1,0.908834,0.178082,2.8002,2.9351,266.77,True,final_batch
10,2,COC(=O)Cn1nc(C)c(CNc2ncnc3sccc23)c1C,COCC(=O)N1N=CCC(CNc2ncnc3sccc23)=C1C,0.908736,0.485714,3.4275,2.2417,331.4,True,final_batch
36,48,Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1,CC1=CN=C(NC(=O)Cc2ccc(F)cc2)SCCC1,0.908639,0.438596,2.6965,3.2712,292.38,True,final_batch
15,71,COC(=O)c1ccc(CNc2ccn(C)n2)[nH]1,[11CH3]Oc1ccc2c(c1)CCCN(CCCn1cccc1O)CS2,0.90844,0.141026,2.7889,3.5904,331.47,True,final_batch
25,86,COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,O=C1C2=CCCOC=C2C=CC[C@H]1C1CC[NH+](Cc2ccccn2)CC1,0.90838,0.419753,4.7069,2.2523,351.47,True,final_batch
22,50,CCCc1ccc(C(=O)N[C@@H](C)c2cccc(S(=O)(=O)NC)c2)cc1,CN(CCC#N)C(=O)CC1Nc2cc(Cl)ccc21,0.908341,0.128205,3.1185,2.5688,263.73,True,final_batch
21,97,CS(=O)(=O)[C@H]1O[C@H]1c1ccc(Cl)cc1Cl,CCS(=O)c1cccc2c1C[CH]C1OCC=C1C(=O)NC2C,0.908137,0.144928,5.1936,2.0769,318.42,True,final_batch
7,73,Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1,Cc1ccn2c(=O)c(C(=O)NC3=N[N-]C(C(C)(C)F)[N-]3)cnc2c1,0.908012,0.6,4.3756,1.8389,330.32,True,final_batch
6,94,Cc1cc(CNC(=O)Nc2cc(-c3ccccc3)on2)no1,CC=C1ON=C1CNC(=O)Nc1cc(-c2ccccc2)on1,0.907951,0.611111,2.906,2.7531,298.3,True,final_batch
48,35,COc1ccccc1/C=C/C[NH+]1CCN(CCO)CC1,COc1ccccc1C=CC[NH+]1CCN(C)COCC1(C)C,0.9078,0.491525,4.2054,1.2914,305.44,True,final_batch
23,74,CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1,CN(C(=O)CC1Nc2ccc(Cl)cc2S1)C1=C=NCC2CCC12,0.907737,0.213483,4.9273,3.6256,347.87,True,final_batch
40,52,C[NH+]1CCC(C[NH+](C)C2CCC(c3ccc(O)cc3)CC2)CC1,COC1CC(=O)CC2CC(c3ccc(O)cc3)C[C]C2[C@@H]1C,0.907505,0.230769,4.6358,3.5973,300.4,True,final_batch
39,20,Cc1nc(C(C)C)sc1C(=O)N(Cc1cccs1)[C@H]1CCS(=O)(=O)C1,CC(C)C1=CC2=C(C1)[C@@H](O)N(Cc1cccs1)CCS(=O)(=O)C2,0.90735,0.308642,4.0254,2.5796,353.51,True,final_batch
9,94,COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1,CCNC(=O)Cn1nc(C2=CCCC=C2Cl)cc1CC,0.907236,0.205128,3.19,2.8815,293.8,True,final_batch
18,39,CCC[C@@H]1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,NC1CCN(C2CCC=C(Oc3ccccc3)C2=O)C1=O,0.907082,0.242857,3.3981,1.2404,286.33,True,final_batch
48,31,COc1ccccc1/C=C/C[NH+]1CCN(CCO)CC1,COc1ccccc1/C=C/C[NH+]1CCN(C)[CH][CH]SC1,0.907065,0.592593,4.5934,1.553,291.44,True,final_batch
36,94,Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1,C=C1CN=C(NC(=O)Cc2ccc(F)cc2)SCCC1=CC,0.906837,0.387097,3.0142,3.4798,318.42,True,final_batch
31,23,COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1,Cc1ccc(C(=O)NCC(=O)N2CCN(c3ccccc3)CC2)cc1C.[11CH3],0.906462,0.491525,1.9178,2.8323,365.49,True,final_batch
43,44,CN(C[C@@H]1CC[NH+](C)C1)C(=O)NCc1ccnc(OCC(F)F)c1,Cc1c(CNC(=O)N2CC3=C2CC3C)ccnc1OCC(F)F,0.906388,0.297619,3.7641,2.853,323.34,True,final_batch
32,86,C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,C[C@@H](c1ccccc1O)S(=O)(=O)Cc1cccc(C([O-])(F)F)c1,0.906229,0.62,3.2121,2.4778,341.36,True,final_batch
7,59,Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1,Cc1ccn2c(=O)c(C(=O)NC3=NC[C](C(C)(F)F)[N-]3)cnc2c1,0.906149,0.575758,3.6455,1.6632,333.3,True,final_batch
2,4,CCN(C[C@@H]1CCOC1)C(=O)c1ccnc(Cl)c1,CCN(CC1CCCC1)C(=O)c1ccnc(C)c1N,0.906013,0.416667,2.4271,2.6245,261.37,True,final_batch
12,6,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,c1cc2cc(c1)OCCC(CCN1CCN[C@@H](Cn3cccn3)C1)C2,0.905984,0.341463,4.435,2.1884,340.47,True,final_batch
12,38,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,c1cc2cc(c1)OCCC(CCN1CCNC(Cn3cccn3)C1)C2,0.905984,0.341463,4.435,2.1884,340.47,True,final_batch
12,41,c1cnn(C[C@H]2CN(CCCOc3ccc4c(c3)OCO4)CCO2)c1,c1cnn(C[C@H]2CNCCCOc3ccc4cc3OCC4CCO2)c1,0.905952,0.397436,4.8444,2.2067,343.43,True,final_batch
17,26,Oc1ccc(C[NH2+]C[C@H]2CCCC[C@H]2CCl)cc1,O=C1CC[CH]NC(=O)N2C1=CC=C[C@H]2Cc1ccccc1,0.905493,0.123077,3.763,2.5877,281.34,True,final_batch
1,16,C[C@@H](C(=O)C1=c2ccccc2=[NH+]C1)[NH+]1CCC[C@@H]1[C@@H]1CC=CS1,C[C@@H](C(=O)C=c1ccc2cc1=[NH+]C2)[C@@H]1CCC[C@@H]1[C@@H]1CC=CS1,0.904748,0.363636,6.2526,1.3216,326.49,True,final_batch
18,37,CCC[C@@H]1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,CC1OC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,0.904518,0.603448,2.5418,2.7847,340.34,True,final_batch
22,38,CCCc1ccc(C(=O)N[C@@H](C)c2cccc(S(=O)(=O)NC)c2)cc1,CN(C(=O)C1Cc2ccc(Cl)cc2N1)C1(C)CCCSC1,0.904368,0.107143,3.8792,3.4207,324.88,True,final_batch
13,77,COc1cc(C(=O)Nc2ccccc2Oc2ccccc2)on1,COc1cc(C(=O)NC2=CC=CCC2OC2=CCCC=C2)on1,0.90436,0.376812,4.0897,2.8759,314.34,True,final_batch
32,11,C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(C)(O)F)c1,0.904063,0.8,3.2741,3.6362,340.39,True,final_batch
3,44,Cc1ccccc1C[S@](=O)CCCc1ccccc1,Cc1ccccc1C[S@](=O)CC1CC=CC=C1O,0.90397,0.4,3.7769,3.2617,262.37,True,final_batch
26,91,N#CCCCCNC(=O)N[C@@H](c1ccccc1F)C1CCCC1,CCC1CCCCSC(c2cc[nH+]cc2C(O)C2CC2)=C1C#N,0.903615,0.197531,4.7278,4.1221,329.49,True,final_batch
11,55,C=CCNC(=O)Nc1ccc(F)c(NC(=O)OC)c1,CC=CNC(=O)Oc1ccc(F)c2c1CN2C(=O)OC,0.903515,0.257576,3.143,2.5341,280.25,True,final_batch
3,74,Cc1ccccc1C[S@](=O)CCCc1ccccc1,CCCC(=O)NS(=O)c1c(C)cccc1Cl,0.903469,0.226415,3.1939,2.5873,259.76,True,final_batch
26,51,N#CCCCCNC(=O)N[C@@H](c1ccccc1F)C1CCCC1,N#CCC1CCCCCN(c2ccccc2)NC(=O)CCC1,0.903385,0.239437,3.3408,3.7984,299.42,True,final_batch
2,63,CCN(C[C@@H]1CCOC1)C(=O)c1ccnc(Cl)c1,CCN(CC1CC[NH2+]C1)C(=O)c1ccnc(C)c1Br,0.903375,0.384615,4.1868,1.1979,327.25,True,final_batch
7,82,Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1,[2H]C(F)(F)[C]1CN=C(NC(=O)c2cnc3cc(C)ccn3c2=O)[N-]1,0.903361,0.521739,3.9914,1.2731,320.28,True,final_batch
