mol_id,individual_id,lead_smiles,smiles,qed,sim,sa,logp,mw,is_valid,source
155,96,Cc1c(Cl)cccc1S(=O)(=O)NC[C@@H](C)CN1CC[NH+](C)CC1,Cc1c(Cl)cccc1S(=O)(=O)CC[C]1CCC[NH+](C)CC1,0.918271,0.419355,4.3699,2.0853,329.89,True,final_batch
178,43,[NH3+][C@H](Cc1ccc(O)cc1)c1ncccn1,CC=C(C)c1cccnc1[C@H]([NH3+])CC1=CCCCCCO[CH]1,0.917691,0.266667,4.7188,3.8567,300.45,True,final_batch
181,97,CCC(C)(C)NC(=O)[C@@H](C)Oc1ccc(C[C@H](C)[NH3+])nc1,[CH]C(C)=c1c2ccc(O[C@H](C)C(=O)NC(C)(C)CC)c1n2,0.917623,0.435484,4.1995,2.3453,286.38,True,final_batch
161,10,O=C(Nc1ccc(O)cc1)c1ccsc1,Cc1ccc(NC(=O)c2ccsc2N(C)C)cc1,0.917274,0.326087,2.144,3.3748,260.36,True,final_batch
186,19,CC[C@@H](c1ccccc1)[C@H]1N=N/C(=N/C(=O)Nc2ccc(OC)cc2)S1,COc1ccc(NC(=O)/N=c2/nnn(C3=CC=CC=CC3C)s2)cc1,0.917232,0.378378,3.9177,3.084,355.42,True,final_batch
172,62,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,[CH]1CC[C@@H]1[NH2+][C@@H]1CC(c2ccccc2)Oc2ccccc21,0.917169,0.448276,4.1018,3.1816,279.38,True,final_batch
172,61,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,[CH]1CC[C@@H]1[NH2+][C@@H]1C[C@@H](c2ccccc2)Oc2ccccc21,0.917169,0.448276,4.1018,3.1816,279.38,True,final_batch
172,79,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,[CH]1CC[C@@H]1[NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21,0.917169,0.448276,4.1018,3.1816,279.38,True,final_batch
171,64,CCc1nnc(NC(=O)c2ccc(Oc3cccc(C)c3)cc2)s1,CCC1=NN=C(NC(=O)c2ccc(Cc3cccc(C)c3)cc2)S1=O,0.917033,0.373134,3.3219,3.1574,353.45,True,final_batch
199,21,C[C@@H]1CCCC[C@H]1NC(=S)N1CCOCC1,CN1CCCC[C@H]1CCC1([NH2+])CCOCc2ccncc21,0.916999,0.157143,4.0917,1.4894,289.42,True,final_batch
173,13,CC[NH2+]Cc1c(C)nn(C)c1N1CCN2C(=O)NC[C@@H]2C1,CCCCc1c(C)nn(C)c1N1CCC2C(=O)NC[C@@H]2C1,0.916988,0.4375,3.5224,1.6434,290.41,True,final_batch
162,98,C[C@@H](OC(=O)[C@@H]1C[C@@H]1c1ccc(OC(F)(F)F)cc1)c1ccccn1,C[C@@H](OC(=O)NC1C=CC=C(OC(F)(F)F)C1)c1ccccn1,0.916956,0.5,3.8758,3.6176,328.29,True,final_batch
162,16,C[C@@H](OC(=O)[C@@H]1C[C@@H]1c1ccc(OC(F)(F)F)cc1)c1ccccn1,C[C@@H](OC(=O)N[C@@H]1C=CC=C(OC(F)(F)F)C1)c1ccccn1,0.916956,0.5,3.8758,3.6176,328.29,True,final_batch
165,68,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CC[NH2+][C@H](C)c1ncnn1C1CCCCC2CC[CH]C21,0.916768,0.268657,5.0685,2.268,276.43,True,final_batch
154,63,CNC(=S)N1CCCN(c2ccc(C#N)cn2)CC1,CNCC1CCCN(c2ccc(C#N)cn2)C=CS1,0.916624,0.390625,3.6668,2.3459,274.39,True,final_batch
155,46,Cc1c(Cl)cccc1S(=O)(=O)NC[C@@H](C)CN1CC[NH+](C)CC1,Cc1c(Cl)cccc1S(=O)(=O)CC(C)C1CC[NH+](C)CC1,0.91653,0.474576,4.1536,1.9829,330.9,True,final_batch
189,89,CCNC(=O)N1CC[C@@H]([NH2+][C@H](C)CC(=O)Nc2cccc(F)c2)C1,CC1COCCN(C(=O)NCc2ccc(C3CC3)nn2)C1,0.916497,0.243902,3.1042,1.5319,290.37,True,final_batch
186,52,CC[C@@H](c1ccccc1)[C@H]1N=N/C(=N/C(=O)Nc2ccc(OC)cc2)S1,C=C1C=CC=C(n2nnc(=NC(=O)Nc3ccc(OC)cc3)s2)CC1,0.916376,0.329114,3.5808,3.2281,355.42,True,final_batch
186,49,CC[C@@H](c1ccccc1)[C@H]1N=N/C(=N/C(=O)Nc2ccc(OC)cc2)S1,COc1ccc(NC(=O)N=c2nnn(C3=CC=CC=CCC3)s2)cc1,0.916376,0.333333,3.4375,3.2281,355.42,True,final_batch
172,49,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,c1ccc(C2C[C@@H]([NH2+]C3CCC3)c3ccccc3O2)cc1,0.916232,0.45614,3.7136,3.3674,280.39,True,final_batch
170,49,CN(Cc1nc2c(s1)CCCC2)C(=O)[C@@H]1CCN(c2ccccc2)C1=O,CN(Cc1nc2c(s1)CCCC2)C(=O)[C@@H]1[CH]NN(c2ccccc2)C1,0.916186,0.606061,3.5652,2.7831,355.49,True,final_batch
196,37,Cc1nc(C2CCCC2)sc1-c1nc(-c2ccc(C#N)cn2)no1,Cc1nc(C2CCCC2)sc1C1=CC(c2ccc(C#N)cn2)NO1,0.915939,0.603175,3.8535,3.9928,338.44,True,final_batch
175,89,COc1cccc(COc2ccc(OC)cc2CCl)c1,CCc1ccc2c(c1)CC=C(C)C(OC)=CC=C(CO)C2,0.915863,0.151515,3.4602,3.7429,284.4,True,final_batch
167,62,CC(=O)NCCn1c(SCC(=O)[O-])nc2cccnc21,Cc1cccc2nc(NC(=O)C3CCCCN3C3CC3)[nH]c12,0.915713,0.177215,2.9064,2.8267,298.39,True,final_batch
178,6,[NH3+][C@H](Cc1ccc(O)cc1)c1ncccn1,C=Cc1cccnc1[C@H]([NH3+])CC=C1[CH]OCCCCC1,0.915391,0.237288,4.457,3.0765,272.39,True,final_batch
151,47,CN(C(=O)CCOc1cccc(C(N)=O)c1)[C@H]1CCC[NH+](C)C1,Cc1occc1C(=O)N1CC[CH][C@H]1C(=O)NC=CC1=CCCCC=C1,0.915321,0.105263,4.2067,3.3032,339.42,True,final_batch
172,59,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,[CH]1CC[C]1[NH2+][C@H]1C[C@H](c2ccccc2)Oc2ccccc21,0.915169,0.473684,3.9169,3.345,278.38,True,final_batch
172,10,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,[CH]1CC[C]1[NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21,0.915169,0.473684,3.9169,3.345,278.38,True,final_batch
172,40,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,[CH]1CC[C]1[NH2+]C1C[C@H](c2ccccc2)Oc2ccccc21,0.915169,0.473684,3.9169,3.345,278.38,True,final_batch
170,72,CN(Cc1nc2c(s1)CCCC2)C(=O)[C@@H]1CCN(c2ccccc2)C1=O,CN(Cc1nc2c(s1)CCCC2)C(=O)[C@@H]1CNN(c2ccccc2)C1,0.914875,0.606061,3.36,2.6213,356.5,True,final_batch
196,79,Cc1nc(C2CCCC2)sc1-c1nc(-c2ccc(C#N)cn2)no1,CC1=C(c2nc(-c3ccc(C#N)cn3)no2)S[C@@H](C2CCCC2)N1,0.914591,0.5625,3.6254,3.5445,339.42,True,final_batch
158,0,Cc1nccn1-c1cc(N2CCC(C(=O)Nc3ccc(F)c(F)c3)CC2)ncn1,CCN1C=C2CCC2CCN(c2ccc3[nH]c(=O)cc(C)c3n2)CC1,0.914286,0.195402,3.7862,3.0574,338.46,True,final_batch
167,8,CC(=O)NCCn1c(SCC(=O)[O-])nc2cccnc21,CC(=O)NCCn1c(CSC(C)=O)nc2ccccc21,0.914275,0.42623,2.3003,1.9521,291.38,True,final_batch
175,35,COc1cccc(COc2ccc(OC)cc2CCl)c1,COc1ccc(OCc2cccc(OC)c2O)c(C#N)c1,0.914169,0.396226,2.0451,2.8601,285.3,True,final_batch
167,69,CC(=O)NCCn1c(SCC(=O)[O-])nc2cccnc21,CC(=O)NCCn1c([CH]SC(C)=O)nc2ccccc21,0.914035,0.42623,2.827,1.962,290.37,True,final_batch
197,29,Cc1cc(F)ccc1CCNCc1cn2ccccc2[nH+]1,Cc1cc(F)ccc1CCN1CN(C)C=CC=CCN1,0.913928,0.34375,3.7196,2.456,275.37,True,final_batch
192,36,C[NH+](C)C[C@H]1CSCCCN1C(=O)C1CCN(S(C)(=O)=O)CC1,Cc1ccc([C@H]2[N+]N(S(=O)(=O)Cc3ccccc3C)CCCN2)cc1,0.913809,0.126582,3.53,2.6467,358.49,True,final_batch
172,3,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,c1ccc([C@H]2C[C@@H]([NH2+][C]3CCC3)c3ccccc3O2)cc1,0.913512,0.448276,3.7314,3.5308,279.38,True,final_batch
172,99,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,c1ccc(C2C[C@@H]([NH2+][C]3CCC3)c3ccccc3O2)cc1,0.913512,0.448276,3.7314,3.5308,279.38,True,final_batch
170,56,CN(Cc1nc2c(s1)CCCC2)C(=O)[C@@H]1CCN(c2ccccc2)C1=O,C[C@H](Nc1ccccc1)C(=O)N(C)Cc1nc2c(s1)CCCC2,0.913253,0.515152,2.7918,3.4809,329.47,True,final_batch
192,73,C[NH+](C)C[C@H]1CSCCCN1C(=O)C1CCN(S(C)(=O)=O)CC1,Cc1ccc([C@H]2CN(S(=O)(=O)Cc3ccccc3C)CCCN2)cc1,0.913224,0.157895,2.7116,3.1698,358.51,True,final_batch
154,10,CNC(=S)N1CCCN(c2ccc(C#N)cn2)CC1,CNCC1CCCN(c2ccc(C#N)cn2)CCS1,0.913212,0.491525,3.2104,1.8747,276.41,True,final_batch
171,99,CCc1nnc(NC(=O)c2ccc(Oc3cccc(C)c3)cc2)s1,CCC1=NN=C(NC(=O)c2ccc(Cc3cccc(C)c3)cc2)C1,0.913158,0.378788,2.5103,3.8838,319.41,True,final_batch
152,78,Cc1occc1C(=O)NC1CCN(C(=O)C(=O)Nc2ccc(F)cc2F)CC1,CCCC(=O)N1CCC(O)OC1c1cccc(F)c1,0.91295,0.230769,3.328,2.1917,267.3,True,final_batch
152,12,Cc1occc1C(=O)NC1CCN(C(=O)C(=O)Nc2ccc(F)cc2F)CC1,CCN(C(=O)CC(N)c1ccc(C)cc1F)C(=O)c1ccoc1C,0.912501,0.269231,3.1595,3.1143,332.38,True,final_batch
186,28,CC[C@@H](c1ccccc1)[C@H]1N=N/C(=N/C(=O)Nc2ccc(OC)cc2)S1,Cc1ccccc1OCC1CNNC(=O)c2ccn(C(C)C)c21,0.912401,0.125,3.5053,2.788,313.4,True,final_batch
163,69,O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,O=C(CC1=CC=CN2CCCC2CC=C1)Nn1cnc2ccccc2c1=O,0.911663,0.479452,3.9972,2.7211,362.43,True,final_batch
157,9,Cc1cc(C)c2nc(C3CC3)cc(C(=O)NCCCC(=O)NC3CC3)c2c1,CCNC(=O)C1CC=Cc2c(cccc2-n2ccnc2C)NCC1,0.911644,0.206897,3.7294,3.1519,324.43,True,final_batch
163,27,O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,O=C(CC1C=CC=C2CCCN2C=CC1)Nn1cnc2ccccc2c1=O,0.911628,0.507042,4.1131,2.9262,362.43,True,final_batch
171,50,CCc1nnc(NC(=O)c2ccc(Oc3cccc(C)c3)cc2)s1,CCC1=NOC(CC)c2ccccc2C2C[NH2+]CCC1OC2,0.911577,0.123457,5.9394,2.3698,303.43,True,final_batch
188,69,Cn1nc(CNC(=O)Nc2ccccc2C(F)(F)F)cc1-c1ccncc1,Cn1nc(CNC(=O)Nc2ccccc2C(C)(F)F)cc1F,0.911574,0.603448,2.6989,2.9926,312.3,True,final_batch
192,91,C[NH+](C)C[C@H]1CSCCCN1C(=O)C1CCN(S(C)(=O)=O)CC1,Cc1ccccc1C1C[C@H](C2=CCC(C)C=C2)NS1(=O)=O,0.911334,0.05,4.2911,3.2502,303.43,True,final_batch
190,64,CC(C)(CNC(=O)NCc1ccc(OC2CCCC2)nc1)N1CCOCC1,COc1ccc(F)c(NC(=O)CC2C=CC=C2C)c1C,0.91133,0.141176,3.2221,3.6036,275.32,True,final_batch
160,3,Cc1cnn(CCCCC[NH+]2CCN(c3ccc(O)cc3)CC2)c1,CC(CC=C1C=C1)N1CCN(c2ccc(O)cc2)CC1,0.911102,0.3,3.0225,2.789,270.38,True,final_batch
195,1,Cc1ccccc1CNC(=O)[C@@H]1CCCN(S(=O)(=O)Cc2ccc(Cl)cc2)C1,Cc1ccccc1NC(=O)OC1C=CS(=O)N(C)CC1,0.911046,0.24359,3.8707,2.425,294.38,True,final_batch
183,34,Cc1ccc(CCN(C)CC[NH+]2CCCC2)cc1,Cc1ccnnc1[NH+]1CCCC(C2=CC=CC=C[CH]OC2)C1C,0.911028,0.128571,5.8789,2.3307,311.43,True,final_batch
158,86,Cc1nccn1-c1cc(N2CCC(C(=O)Nc3ccc(F)c(F)c3)CC2)ncn1,CC12CCCC1=NC(Sc1ccc3c(c1)C3)CC(O)=NC2,0.910779,0.1,4.5615,4.0004,300.43,True,final_batch
152,41,Cc1occc1C(=O)NC1CCN(C(=O)C(=O)Nc2ccc(F)cc2F)CC1,CCN(C(=O)CC(N)c1ccc(F)cc1F)C(=O)c1ccoc1C,0.91061,0.337838,3.1662,2.945,336.34,True,final_batch
163,15,O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,O=C(CC=CC=C1C=CC=C2CCCN12)Nn1cnc2ccccc2c1=O,0.910433,0.521127,3.3317,2.8463,360.42,True,final_batch
165,46,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CC=C1OC2=NCC([CH]c3cccc(O)c3)OCCC1=CC2F,0.910303,0.05618,5.8677,3.3305,316.35,True,final_batch
186,36,CC[C@@H](c1ccccc1)[C@H]1N=N/C(=N/C(=O)Nc2ccc(OC)cc2)S1,CC[C@@H]1C=CC=C(n2nn/c(=N/C(=O)Nc3ccc(OC)cc3)s2)C1,0.91007,0.38961,3.9311,3.308,357.44,True,final_batch
152,9,Cc1occc1C(=O)NC1CCN(C(=O)C(=O)Nc2ccc(F)cc2F)CC1,CC(=O)CNN1CCC(C)OC1c1nccc(F)c1F,0.909635,0.225,4.1792,1.5628,285.29,True,final_batch
157,64,Cc1cc(C)c2nc(C3CC3)cc(C(=O)NCCCC(=O)NC3CC3)c2c1,CCNC(=O)C1CC=Cc2c(ccnc2-n2ccnc2C)NCC1,0.909555,0.211765,3.8836,2.5469,325.42,True,final_batch
190,93,CC(C)(CNC(=O)NCc1ccc(OC2CCCC2)nc1)N1CCOCC1,CC1(NC(=O)CCc2ccco2)COC=CC=C1F,0.909542,0.162791,3.7743,2.4844,265.28,True,final_batch
165,80,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CCN[C@H](Cc1ncnn1C)C1[C]CC2CC2CCCC1C,0.909233,0.314286,5.2141,2.8794,302.47,True,final_batch
165,30,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CCN[C@H](Cc1ncnn1C)C1[C]CC2CC2CCC[C@@H]1C,0.909233,0.314286,5.2141,2.8794,302.47,True,final_batch
181,56,CCC(C)(C)NC(=O)[C@@H](C)Oc1ccc(C[C@H](C)[NH3+])nc1,[CH]C(C)=Cc1ccc2c(n1)CC(C)(CC)NC(=O)[C@@H](C)O2,0.90923,0.120482,4.4589,2.8043,286.38,True,final_batch
173,95,CC[NH2+]Cc1c(C)nn(C)c1N1CCN2C(=O)NC[C@@H]2C1,CCCCc1c(C)nn(C)c1N1CCN2C(=O)NC[C@@H]2C1,0.909137,0.730769,3.2227,1.2849,291.4,True,final_batch
165,31,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CCN[C@H](Cc1ncnn1C)C1[C](C)C2CC2CCCC1C,0.909058,0.318841,4.4472,3.0024,303.47,True,final_batch
165,17,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CC[NH2+][C@H](Cc1ncnn1C)C1CCCCCCCC[C@@H]1C,0.908945,0.45614,4.6517,2.6962,307.51,True,final_batch
165,42,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CC[NH2+][C@H](Cc1ncnn1C)C1CCCCCCCC[C@H]1C,0.908945,0.45614,4.6517,2.6962,307.51,True,final_batch
172,94,CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,C1=NCCC(C2C[C@H]([NH2+][C]3CCC3)c3ccccc3O2)=C1,0.908835,0.314286,4.6745,2.559,282.39,True,final_batch
195,61,Cc1ccccc1CNC(=O)[C@@H]1CCCN(S(=O)(=O)Cc2ccc(Cl)cc2)C1,Cc1ccccc1NC(=O)OC1CCN2CC1=CS2=O,0.908623,0.227848,4.8128,2.179,292.36,True,final_batch
165,66,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CC[NH2+][C@H](Cc1ncnn1C)C1C(C)CCCCCC[C@H]1C,0.908547,0.464286,4.9198,2.5521,307.51,True,final_batch
165,21,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CC[NH2+][C@H](C)c1ncnn1C1CC2CC(CCCC1CC)C2,0.908453,0.298507,5.655,3.0899,305.49,True,final_batch
160,68,Cc1cnn(CCCCC[NH+]2CCN(c3ccc(O)cc3)CC2)c1,CCON1CCCN2CCN(c3ccc(O)cc3)CC2CC(CC)=N1,0.908365,0.243243,3.9456,2.6961,346.48,True,final_batch
174,52,C=CCOc1c(Br)cc(CN(C)[C@H]2CC[NH+](C)[C@H](C)C2)cc1OC,COC1=CC=COCc2c3ccc(OC)c2CC(N)[C@@H]3C1,0.908216,0.144578,5.4218,2.6265,287.36,True,final_batch
189,4,CCNC(=O)N1CC[C@@H]([NH2+][C@H](C)CC(=O)Nc2cccc(F)c2)C1,C[C@H](CC(=O)Nc1cccc(F)c1)[C@@H]1CC[CH]C(=O)CCC1,0.908204,0.430556,3.3272,4.1441,304.39,True,final_batch
165,93,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,NC1CC(CCO)c2c(Oc3ccc(Cl)cc3)ccnc21,0.908146,0.089744,3.3934,3.3968,304.78,True,final_batch
178,45,[NH3+][C@H](Cc1ccc(O)cc1)c1ncccn1,Cc1cccnc1[C@H]([NH3+])CC1=CCCCCCO[CH]1,0.908139,0.272727,4.526,2.7419,260.38,True,final_batch
166,44,Oc1cccc([C@@H]2CN(c3nccc(Oc4ccc(F)cc4)n3)CCO2)c1,Cc1ccc(OC2=NC(N3CCOC(c4cccc(O)c4)C3)C=NC2)cc1,0.908131,0.434211,3.8367,2.9619,365.43,True,final_batch
166,97,Oc1cccc([C@@H]2CN(c3nccc(Oc4ccc(F)cc4)n3)CCO2)c1,Cc1ccc(OC2=NC(N3CCO[C@H](c4cccc(O)c4)C3)C=NC2)cc1,0.908131,0.434211,3.8367,2.9619,365.43,True,final_batch
163,9,O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,O=C(CC1=CC=C(N2CCCC2)CC=C1)Nn1cnc2ccccc2c1=O,0.908129,0.522388,3.0322,2.7227,362.43,True,final_batch
163,61,O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,C=C1CCCN1C1=CCC(CC(=O)Nn2cnc3ccccc3c2=O)C=C1,0.908092,0.542857,3.6493,2.9262,362.43,True,final_batch
161,67,O=C(Nc1ccc(O)cc1)c1ccsc1,CC(=O)CCc1sccc1C(=O)Nc1ccc(C)cc1,0.908066,0.3,2.1299,3.8304,287.38,True,final_batch
179,5,CCOC(=O)NCCC(=O)N[C@H]1CCc2c(O)cccc21,CCOC(=O)NCCC(=O)[C@H]1CCc2c(Cl)cccc21,0.908031,0.542373,2.843,3.0751,295.77,True,final_batch
185,47,C[C@@H](CNC(=O)N[C@@H](C)c1ccc(S(C)(=O)=O)cc1)C[C@@H](C)O,C[CH]CNC(=O)S[C@@H](C)c1ccc(S(C)(=O)=O)cc1,0.90795,0.407407,3.4273,2.8181,300.43,True,final_batch
156,39,COc1cccc(CCNC(=O)CN2CCN(c3ccccc3O)CC2)c1,Cc1cc2c3c(C)c1C(=N3)C1CC1C=C2C(=O)NCCC(=O)N1CCC1,0.907814,0.179775,4.8114,2.5093,349.43,True,final_batch
150,94,CC(C)C[C@H]1[NH2+][C@]2(C(=O)Nc3ccc(F)cc32)[C@@H]2C(=O)N(C(C)(C)C)C(=O)[C@@H]21,CN(C(=O)COc1ccccc1Br)C1CCC([NH3+])CC1,0.907803,0.121951,2.8412,1.8394,342.26,True,final_batch
185,74,C[C@@H](CNC(=O)N[C@@H](C)c1ccc(S(C)(=O)=O)cc1)C[C@@H](C)O,CCCNC(=O)S[C@@H](C)c1ccc(S(C)(=O)=O)cc1,0.907787,0.415094,2.9172,3.0039,301.43,True,final_batch
163,21,O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,C=C1CCCN1C1=CC=C(CC(=O)Nn2cnc3ccccc3c2=O)CC1,0.907662,0.615385,3.2197,3.0703,362.43,True,final_batch
185,42,C[C@@H](CNC(=O)N[C@@H](C)c1ccc(S(C)(=O)=O)cc1)C[C@@H](C)O,[CH][C@@H](C)CNC(=O)S[C@@H](C)c1ccc(S(C)(=O)=O)cc1,0.90756,0.433962,3.8242,2.9411,313.44,True,final_batch
163,82,O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,O=C(Cc1ccc(N2CCCC2=O)cc1)N1NC=Nc2ccccc2C1=O,0.907511,0.434783,2.7146,2.2029,362.39,True,final_batch
185,26,C[C@@H](CNC(=O)N[C@@H](C)c1ccc(S(C)(=O)=O)cc1)C[C@@H](C)O,C[C@H](SC(=O)NCC1CC1)c1ccc(S(C)(=O)=O)cc1,0.9074,0.392857,2.9904,3.0039,313.44,True,final_batch
191,48,COc1ccc(F)c(NC(=O)C(=O)NC[C@H](O)c2ccco2)c1,CC(C)CC1CCC(c2ccco2)=CN1C(=O)NC[NH+],0.907365,0.217949,4.1143,1.6116,276.36,True,final_batch
193,43,Cc1ccccc1CS(=O)(=O)N1CCC[C@@H](C(=O)Nc2ccc(Br)cc2F)C1,Cc1cc(C)n(CC(C)NC(=O)C2CCCCC2)n1,0.907284,0.230769,2.5735,2.5849,263.38,True,final_batch
165,26,CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,Clc1ccc(Nc2ccnc(CCC3CCCO3)n2)cc1,0.907151,0.102564,2.6956,3.9852,303.79,True,final_batch
151,62,CN(C(=O)CCOc1cccc(C(N)=O)c1)[C@H]1CCC[NH+](C)C1,CCOC1=CC1C(=O)N1CC[CH][C@H]1C(=O)Nc1cccc(C)c1,0.907141,0.186047,3.8899,2.2889,313.38,True,final_batch
170,3,CN(Cc1nc2c(s1)CCCC2)C(=O)[C@@H]1CCN(c2ccccc2)C1=O,CN(Cc1nc2c(s1)CCCC2)C(=O)CNN1Cc2ccccc21,0.906973,0.485714,2.8992,2.5051,342.47,True,final_batch
173,62,CC[NH2+]Cc1c(C)nn(C)c1N1CCN2C(=O)NC[C@@H]2C1,CCCCc1c(C)nn(C)c1N1CCC2C(=O)NC[C@@H]2C1CC,0.906923,0.362319,3.9776,2.422,318.47,True,final_batch
181,0,CCC(C)(C)NC(=O)[C@@H](C)Oc1ccc(C[C@H](C)[NH3+])nc1,CCC(C)(C)NC(=O)[C@@H](C)Oc1ccc2nc1C[C@@H](C)C2,0.906889,0.451613,4.3126,2.8884,290.41,True,final_batch
181,1,CCC(C)(C)NC(=O)[C@@H](C)Oc1ccc(C[C@H](C)[NH3+])nc1,CCC(C)(C)NC(=O)[C@H](C)Oc1ccc2nc1C[C@@H](C)C2,0.906889,0.451613,4.3126,2.8884,290.41,True,final_batch
156,0,COc1cccc(CCNC(=O)CN2CCN(c3ccccc3O)CC2)c1,Cc1cc(C)c2c(c1)C(C(=O)NCCC(=O)N1CCC1)=CC1CC1C=N2,0.906602,0.183908,3.7619,2.7774,351.45,True,final_batch
173,79,CC[NH2+]Cc1c(C)nn(C)c1N1CCN2C(=O)NC[C@@H]2C1,CCCCc1c(C)cn(C)c1N1CCN2C(=O)NC[C@@H]2C1CC,0.906581,0.304348,4.0513,2.6685,318.47,True,final_batch
156,8,COc1cccc(CCNC(=O)CN2CCN(c3ccccc3O)CC2)c1,Cc1cc(C)c2c(c1)C(C(=O)NCCC(=O)N1CCC1)=CC1CC(=N2)C1,0.906521,0.188235,3.8061,2.9215,351.45,True,final_batch
197,65,Cc1cc(F)ccc1CCNCc1cn2ccccc2[nH+]1,Cc1cc(F)ccc1CCN1CC(C)CC[C][N+]N1,0.906475,0.304348,4.2613,2.4713,262.35,True,final_batch
150,20,CC(C)C[C@H]1[NH2+][C@]2(C(=O)Nc3ccc(F)cc32)[C@@H]2C(=O)N(C(C)(C)C)C(=O)[C@@H]21,CC(C)c1ccccc1OCC(=O)N(C)C1CCC([NH3+])CC1,0.906426,0.146341,2.792,2.2003,305.44,True,final_batch
196,53,Cc1nc(C2CCCC2)sc1-c1nc(-c2ccc(C#N)cn2)no1,CC1=C(c2nc(-c3ccc(C#N)cc3)no2)S[C@@H](C2CCCC2)N1,0.905952,0.391304,3.4094,4.1495,338.44,True,final_batch
190,55,CC(C)(CNC(=O)NCc1ccc(OC2CCCC2)nc1)N1CCOCC1,O=C(CCc1ccco1)NC12CC1OC=CC=C2F,0.905945,0.16092,4.1418,2.2368,263.27,True,final_batch
185,63,C[C@@H](CNC(=O)N[C@@H](C)c1ccc(S(C)(=O)=O)cc1)C[C@@H](C)O,CC(C)CNC(=O)S[C@@H](C)c1ccc(S(C)(=O)=O)cc1,0.905695,0.45098,2.9962,3.2499,315.46,True,final_batch
184,28,CCOc1ccc(C[NH+]2CCC[C@H]([C@H](O)c3nccn3C)C2)cc1OC,CC[CH]C1=CC=CC[NH+]2CCC(C=C1OC)C[CH][CH]c1nccn1CC2,0.905607,0.195876,6.7973,2.5755,353.51,True,final_batch
182,42,N#Cc1ccc(OCC(=O)Nc2ccccc2N2CCc3ccccc32)cc1,N#Cc1c#cc(OC2C(=O)NC=CC=CC=C2N2CCc3ccccc32)cc1,0.90559,0.337662,4.9359,3.0524,367.41,True,final_batch
194,86,Cc1cc(C)n(C[C@@H](C)CNC(=O)NCc2cc3ccccc3o2)n1,CC1=CCC=NN1CN1[CH]C(=O)NCC=Cc2ccccc2OC1,0.905411,0.157303,4.3374,2.1825,325.39,True,final_batch
157,25,Cc1cc(C)c2nc(C3CC3)cc(C(=O)NCCCC(=O)NC3CC3)c2c1,Cc1cc2c3nc(cc(C(=O)NCCC(=O)N4CCCC4)c3c1)CCCC2,0.905208,0.364865,3.3217,3.1643,365.48,True,final_batch
